"code","station","date","latitude","longitude","air_temp","wd","ws"
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-15 12:00:00,24.264668,120.62058,15,190,2.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-15 13:00:00,24.264668,120.62058,15,360,1.8
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-15 14:00:00,24.264668,120.62058,15,40,2.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-15 15:00:00,24.264668,120.62058,15,330,1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-15 16:00:00,24.264668,120.62058,15,250,1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-15 17:00:00,24.264668,120.62058,15,10,1.5
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-15 18:00:00,24.264668,120.62058,15,NA,0
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-15 19:00:00,24.264668,120.62058,15,340,1.5
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-15 20:00:00,24.264668,120.62058,15,355,1.8
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-15 21:00:00,24.264668,120.62058,15,15,3.6
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-15 22:00:00,24.264668,120.62058,15,15,4.6
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-15 23:00:00,24.264668,120.62058,14.5,15,2.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16,24.264668,120.62058,15,197.5,2.575
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 01:00:00,24.264668,120.62058,15.5,20,0.75
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 02:00:00,24.264668,120.62058,17,340,4.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 03:00:00,24.264668,120.62058,17,190,4.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 04:00:00,24.264668,120.62058,18,185,5.95
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 05:00:00,24.264668,120.62058,18,355,6.45
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 06:00:00,24.264668,120.62058,17,130,7.7
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 07:00:00,24.264668,120.62058,17,10,7.2
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 08:00:00,24.264668,120.62058,17,12.5,7.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 09:00:00,24.264668,120.62058,16.3333333333333,10,7.03333333333333
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 10:00:00,24.264668,120.62058,16,16.6666666666667,4.26666666666667
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 11:00:00,24.264668,120.62058,16,15,2.05
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 12:00:00,24.264668,120.62058,16,262.5,2.2
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 13:00:00,24.264668,120.62058,15.3333333333333,346.666666666667,3.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 14:00:00,24.264668,120.62058,15,350,3.35
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 15:00:00,24.264668,120.62058,15,360,3.6
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 16:00:00,24.264668,120.62058,15,10,3.6
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 17:00:00,24.264668,120.62058,15,10,2.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 18:00:00,24.264668,120.62058,15,350,3.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 19:00:00,24.264668,120.62058,15,25,2.35
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 20:00:00,24.264668,120.62058,16,180,4.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 21:00:00,24.264668,120.62058,16,10,2.35
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 22:00:00,24.264668,120.62058,16,123.333333333333,3.43333333333333
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-16 23:00:00,24.264668,120.62058,16.3333333333333,130,3.76666666666667
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17,24.264668,120.62058,18,105,3.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 01:00:00,24.264668,120.62058,19,185,3.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 02:00:00,24.264668,120.62058,20,20,4.35
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 03:00:00,24.264668,120.62058,21,25,4.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 04:00:00,24.264668,120.62058,22.5,185,3.35
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 05:00:00,24.264668,120.62058,22,355,4.35
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 06:00:00,24.264668,120.62058,20.5,185,3.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 07:00:00,24.264668,120.62058,20,185,4.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 08:00:00,24.264668,120.62058,20,190,4.35
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 09:00:00,24.264668,120.62058,20,20,5.15
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 10:00:00,24.264668,120.62058,19,355,4.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 11:00:00,24.264668,120.62058,19,356.666666666667,4.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 12:00:00,24.264668,120.62058,19,10,4.6
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 13:00:00,24.264668,120.62058,17.6666666666667,243.333333333333,3.93333333333333
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 14:00:00,24.264668,120.62058,17,15,3.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 15:00:00,24.264668,120.62058,17,10,3.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 16:00:00,24.264668,120.62058,17,10,2.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 17:00:00,24.264668,120.62058,17,20,1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 18:00:00,24.264668,120.62058,17,NA,NA
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 19:00:00,24.264668,120.62058,16.3333333333333,126.666666666667,2.23333333333333
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 20:00:00,24.264668,120.62058,16,116.666666666667,1.73333333333333
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 21:00:00,24.264668,120.62058,16,40,1.36666666666667
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 22:00:00,24.264668,120.62058,16,290,0.52
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-17 23:00:00,24.264668,120.62058,17.2857142857143,292.857142857143,3.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18,24.264668,120.62058,19,350,2.6
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 01:00:00,24.264668,120.62058,20.75,102.5,3.225
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 02:00:00,24.264668,120.62058,21,195,3.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 03:00:00,24.264668,120.62058,22,350,3.35
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 04:00:00,24.264668,120.62058,23.5,345,3.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 05:00:00,24.264668,120.62058,23,190,3.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 06:00:00,24.264668,120.62058,23,175,2.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 07:00:00,24.264668,120.62058,23,340,3.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 08:00:00,24.264668,120.62058,22.5,355,2.85
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 09:00:00,24.264668,120.62058,21,350,2.6
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 10:00:00,24.264668,120.62058,20.25,327.5,3.6
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 11:00:00,24.264668,120.62058,19.25,352.5,5.125
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 12:00:00,24.264668,120.62058,19,10,3.35
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 13:00:00,24.264668,120.62058,19,360,3.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 14:00:00,24.264668,120.62058,19,360,3.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 15:00:00,24.264668,120.62058,19,350,3.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 16:00:00,24.264668,120.62058,19,20,2.6
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 17:00:00,24.264668,120.62058,18,350,3.6
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 18:00:00,24.264668,120.62058,18,350,4.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 19:00:00,24.264668,120.62058,18,190,2.1
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 20:00:00,24.264668,120.62058,18,200,1.2
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 21:00:00,24.264668,120.62058,18.6666666666667,NA,0
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 22:00:00,24.264668,120.62058,19,357.5,2.725
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-18 23:00:00,24.264668,120.62058,19,110,3.225
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-19,24.264668,120.62058,20.8,100,2.8
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-19 01:00:00,24.264668,120.62058,23.2,260,5.26
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-19 02:00:00,24.264668,120.62058,21.5,20,6.95
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-19 03:00:00,24.264668,120.62058,21,30,5.4
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-19 04:00:00,24.264668,120.62058,21,23.3333333333333,5.83333333333333
"467700-99999","CHING CHUAN KANG AB, TW",2017-03-19 05:00:00,24.264668,120.62058,21.3333333333333,30,5.8
